image_name,rotation_angle
raw_975_2.jpg,-5.278293324887585
raw_206_10.jpg,-4.220266135688913
raw_557_10.jpg,-3.7826173787232023
raw_136_2.jpg,4.12829548364661
raw_851_6.jpg,-2.738847743444548
raw_80_6.jpg,4.117146615402293
raw_930_2.jpg,-0.06642208515124004
raw_486_6.jpg,-3.853873810738811
raw_173_2.jpg,-4.347522869753309
raw_814_6.jpg,3.6577178853149555
raw_916_1.jpg,-1.6355789371249942
raw_358_9.jpg,1.7929534388766202
raw_155_1.jpg,-4.900763162721917
raw_249_4.jpg,2.7636191695897807
raw_306_10.jpg,3.0033646813264046
raw_160_8.jpg,5.473008497903756
raw_832_5.jpg,-5.6816868456816945
raw_698_4.jpg,4.775642763757212
raw_584_1.jpg,-1.7501612285399641
raw_457_10.jpg,-2.716944704957609
raw_789_9.jpg,2.563458613653438
raw_923_8.jpg,-3.4843205384892753
raw_953_1.jpg,-3.638061510107497
raw_110_1.jpg,1.0576168426058334
raw_877_5.jpg,0.47489878440610145
raw_125_8.jpg,-3.3656237856716027
raw_966_8.jpg,4.613513105050403
raw_73_9.jpg,-2.586180508315936
raw_608_8.jpg,4.637758815605487
raw_719_5.jpg,4.842500515083788
raw_97_10.jpg,0.5495454231599428
raw_430_9.jpg,4.425349490101329
raw_521_4.jpg,2.481116272938273
raw_36_9.jpg,3.437893426769026
raw_475_9.jpg,2.289785003436773
raw_678_1.jpg,1.7975471377716978
raw_0_9.jpg,4.923785577688182
raw_564_4.jpg,2.6402870514098495
raw_193_7.jpg,4.255811539731042
raw_466_3.jpg,0.8287288805810586
raw_542_7.jpg,1.2065297604816578
raw_25_3.jpg,-0.15390313982716464
raw_995_7.jpg,1.7289546312287278
raw_423_3.jpg,1.60428489405796
raw_507_7.jpg,-4.037109769710389
raw_60_3.jpg,-1.8188676459270745
raw_313_6.jpg,4.508550811946572
raw_237_2.jpg,-2.3253926920606007
raw_968_7.jpg,-5.102955781991996
raw_356_6.jpg,0.4817981220202725
raw_809_3.jpg,0.3788616962024367
raw_272_2.jpg,4.795809117831981
raw_787_6.jpg,1.4840746144587973
raw_488_9.jpg,2.4981231014370238
raw_370_5.jpg,3.5336736841463114
raw_685_1.jpg,5.055484127488741
raw_599_4.jpg,3.735143212813119
raw_261_8.jpg,-4.558056871174976
raw_148_4.jpg,3.3796744828808407
raw_254_1.jpg,1.2875484111509543
raw_335_5.jpg,-0.9450093094207297
raw_224_8.jpg,3.0425220167689186
raw_211_1.jpg,3.298100577686334
raw_620_4.jpg,1.5858852954343678
raw_731_9.jpg,-1.7718259684265352
raw_418_5.jpg,0.6690434834974752
raw_509_8.jpg,2.8100385177468006
raw_665_4.jpg,0.49596107614355844
raw_579_1.jpg,3.4565926209386184
raw_774_9.jpg,-1.9128119097477096
raw_1001_8.jpg,4.260562977879154
raw_988_10.jpg,4.2364322135250205
raw_38_6.jpg,-0.9347771342349063
raw_643_7.jpg,1.4695981348786216
raw_767_3.jpg,3.4420086522933104
raw_292_7.jpg,-1.8818384557173093
raw_606_7.jpg,-2.153774127149098
raw_888_10.jpg,-2.650575254525778
raw_722_3.jpg,1.3857045248361244
raw_988_2.jpg,-5.2655039243868424
raw_907_9.jpg,-2.6762285632450995
raw_349_1.jpg,2.4537352023423544
raw_816_4.jpg,-3.454793147683954
raw_144_9.jpg,-1.2884442486909773
raw_595_9.jpg,1.7209515599330132
raw_484_4.jpg,-4.777443114932131
raw_798_1.jpg,-3.1226358561099916
raw_942_9.jpg,3.4091462896179383
raw_89_10.jpg,0.21328724920772757
raw_101_9.jpg,3.223598425008941
raw_82_4.jpg,3.1726943548767874
raw_853_4.jpg,-3.8894402461066693
raw_228_5.jpg,-4.111469991564567
raw_339_8.jpg,-1.9614257681064853
raw_875_7.jpg,-1.0957959750588273
raw_112_3.jpg,1.6182718364060307
raw_951_3.jpg,-1.873214579786115
raw_586_3.jpg,-5.295336622724767
raw_830_7.jpg,-5.9620761528266355
raw_157_3.jpg,-1.2471586510292791
raw_914_3.jpg,-2.7039961766897016
raw_566_6.jpg,-3.7558301527973863
raw_442_2.jpg,4.277564215981743
raw_523_6.jpg,0.9980561890621225
raw_218_10.jpg,3.068869738651431
raw_44_2.jpg,2.647587001268011
raw_895_2.jpg,1.9707969875555769
raw_549_10.jpg,2.6968092479968284
raw_407_2.jpg,-5.440665520542884
raw_62_1.jpg,0.1973734116134791
raw_505_5.jpg,2.1592951922217605
raw_414_8.jpg,0.3541111301498656
raw_421_1.jpg,-4.139145965318491
raw_997_5.jpg,5.979809838505938
raw_57_8.jpg,-0.875995844583346
raw_886_8.jpg,4.3641477369700254
raw_27_1.jpg,0.2713329617421385
raw_540_5.jpg,-5.927474442526299
raw_451_8.jpg,-0.8781834334287488
raw_464_1.jpg,3.3717676256361315
raw_778_4.jpg,4.999035179962814
raw_318_10.jpg,5.830726477483841
raw_449_10.jpg,-1.1556260513705574
raw_12_8.jpg,-5.3864432205367665
raw_669_9.jpg,3.748541554567005
raw_191_5.jpg,0.12411184445344148
raw_499_1.jpg,1.5714824009635313
raw_785_4.jpg,-1.4917886215231588
raw_694_9.jpg,3.6829671516528713
raw_245_9.jpg,0.36547953441855885
raw_354_4.jpg,5.250205454844988
raw_996_10.jpg,3.2666450474420543
raw_129_5.jpg,-3.76812933589462
raw_200_9.jpg,-5.481417119079154
raw_311_4.jpg,3.7380392038177312
raw_213_3.jpg,3.459436790874385
raw_896_10.jpg,-4.58441855799791
raw_868_2.jpg,-0.9467698605587067
raw_337_7.jpg,-2.7484332097065365
raw_909_6.jpg,2.742091112176656
raw_256_3.jpg,-4.642202277891073
raw_687_3.jpg,5.776158905182124
raw_372_7.jpg,0.731583760745826
raw_743_2.jpg,1.3423953899824852
raw_783_10.jpg,-1.5656265349752205
raw_392_2.jpg,3.1453188525694955
raw_667_6.jpg,0.38805035345716377
raw_265_10.jpg,-4.738225315859813
raw_706_2.jpg,-4.904356919271642
raw_534_10.jpg,0.4632569474731216
raw_59_7.jpg,-2.8202376138110736
raw_888_7.jpg,-5.35119247581388
raw_622_6.jpg,5.195759963176428
raw_720_1.jpg,5.253184841578847
raw_715_8.jpg,3.4306794027914833
raw_683_10.jpg,-0.3949145955220734
raw_604_5.jpg,-4.926003072581013
raw_290_5.jpg,-3.049905133651663
raw_568_9.jpg,2.457543581594683
raw_381_8.jpg,-3.449756618092107
raw_479_4.jpg,-1.040124936343494
raw_765_1.jpg,0.598642683976129
raw_750_8.jpg,-4.324066842386989
raw_365_10.jpg,4.036589993871692
raw_641_5.jpg,5.3350246198593325
raw_434_10.jpg,-2.6271386541553197
raw_873_1.jpg,3.4766141526605043
raw_97_8.jpg,-5.828138104623418
raw_846_8.jpg,2.7867136118361717
raw_114_5.jpg,3.175842368863851
raw_957_5.jpg,5.817533864446354
raw_491_8.jpg,5.816967552538836
raw_369_4.jpg,0.27009555343041747
raw_580_5.jpg,-2.157658447095158
raw_836_1.jpg,3.095893531266885
raw_278_9.jpg,-0.24377244349453875
raw_151_5.jpg,0.18434441133578083
raw_445_10.jpg,4.531699427255148
raw_803_8.jpg,-0.1493518430496854
raw_314_10.jpg,-2.429765766619751
raw_912_5.jpg,5.054577498233742
raw_810_2.jpg,1.8183516858416837
raw_177_6.jpg,1.089498982904093
raw_482_2.jpg,5.403996970209608
raw_934_6.jpg,4.445728002171249
raw_545_10.jpg,-1.8168278657442825
raw_84_2.jpg,-2.2210450915294015
raw_855_2.jpg,4.855596675269577
raw_214_10.jpg,-5.410718143757169
raw_132_6.jpg,-4.708190991254398
raw_971_6.jpg,-5.3772687810358
raw_64_7.jpg,5.1608554918970935
raw_503_3.jpg,-0.0970421706838227
raw_427_7.jpg,5.366982891281248
raw_991_3.jpg,5.612324478928402
raw_21_7.jpg,-3.944748602675814
raw_546_3.jpg,3.625993508930156
raw_462_7.jpg,0.07818507156181109
raw_197_3.jpg,-2.4716434678786747
raw_184_9.jpg,0.8829820837368967
raw_389_1.jpg,0.43311964152127125
raw_758_1.jpg,-5.728140227024721
raw_444_4.jpg,3.8183233051329157
raw_555_9.jpg,0.5599731944945514
raw_42_4.jpg,3.7877945722130484
raw_639_5.jpg,2.5391596525860916
raw_893_4.jpg,-0.03844943511560572
raw_85_10.jpg,4.469371710527321
raw_982_9.jpg,5.210364489422124
raw_728_8.jpg,-2.526874175021445
raw_401_4.jpg,-2.9484340552532644
raw_510_9.jpg,-2.015346103760212
raw_304_8.jpg,-0.6525257416151549
raw_215_5.jpg,-2.5594961017059723
raw_331_1.jpg,-0.7199617587901006
raw_341_8.jpg,1.2255191290084388
raw_250_5.jpg,-2.225561236089083
raw_179_9.jpg,5.7066127808317475
raw_438_10.jpg,2.050038056577785
raw_681_5.jpg,-4.501136473213188
raw_374_1.jpg,0.2375322615443931
raw_790_8.jpg,0.814411652035016
raw_369_10.jpg,-3.865990710078559
raw_929_3.jpg,1.2359637652165745
raw_783_2.jpg,5.998553043281543
raw_276_6.jpg,-3.8015732680093
raw_352_2.jpg,-4.743472155759558
raw_538_10.jpg,4.7163343708387195
raw_269_10.jpg,2.9784308522959275
raw_233_6.jpg,-3.2528935800133705
raw_99_7.jpg,3.643943130221178
raw_848_7.jpg,3.108739578268562
raw_317_2.jpg,3.123651478010178
raw_726_7.jpg,4.430386236664152
raw_602_3.jpg,-4.949521149392992
raw_79_2.jpg,-1.735545171465973
raw_296_3.jpg,-3.534588391637503
raw_763_7.jpg,2.2044879021554173
raw_647_3.jpg,-3.536990966891674
raw_654_9.jpg,1.4945841167925522
raw_745_4.jpg,-2.9576821698377653
raw_459_1.jpg,-3.898035430629654
raw_394_4.jpg,-3.534137502035885
raw_285_9.jpg,3.28085457016042
raw_611_9.jpg,-0.3511272385596804
raw_700_4.jpg,-2.1517099323388975
raw_429_8.jpg,-5.4218563717436385
raw_538_5.jpg,-0.8653966065002976
raw_910_7.jpg,5.987057795164882
raw_153_7.jpg,2.8530843822066743
raw_834_3.jpg,-0.007098413668936487
raw_582_7.jpg,5.23583592916885
raw_955_7.jpg,-4.087832299271186
raw_116_7.jpg,4.480537118648922
raw_871_3.jpg,-0.018947538308182743
raw_973_4.jpg,-1.3260892617756124
raw_130_4.jpg,1.3034252474506252
raw_862_9.jpg,4.178869390165794
raw_219_8.jpg,-5.471999102028411
raw_308_5.jpg,4.636786308750423
raw_936_4.jpg,-4.7369514904940555
raw_827_9.jpg,-4.081307524264158
raw_269_1.jpg,-0.1661867639653014
raw_175_4.jpg,3.979923061436782
raw_289_4.jpg,-5.913298880651595
raw_195_1.jpg,-4.491525008760375
raw_571_8.jpg,4.351433752212959
raw_398_9.jpg,-2.811770347592345
raw_460_5.jpg,5.771165446541527
raw_749_9.jpg,0.822220228180516
raw_544_1.jpg,-2.757992419190276
raw_23_5.jpg,-4.904397421578681
raw_658_4.jpg,-3.2640451691919643
raw_534_8.jpg,3.9326204642091316
raw_993_1.jpg,5.95897246414161
raw_425_5.jpg,-3.311825850008321
raw_501_1.jpg,-4.160411473654733
raw_66_5.jpg,0.29173064980238195
raw_403_6.jpg,2.6448198382838157
raw_891_6.jpg,-2.995141721340425
raw_40_6.jpg,5.066582586405872
raw_527_2.jpg,2.67460967429553
raw_446_6.jpg,-0.7803168594242944
raw_562_2.jpg,4.6564552927818585
raw_376_3.jpg,-2.0065327850526655
raw_683_7.jpg,5.772009086860818
raw_829_6.jpg,1.3931652350501373
raw_252_7.jpg,-0.8644124941184819
raw_333_3.jpg,-2.6113735702587633
raw_884_10.jpg,4.593310438811429
raw_217_7.jpg,-0.6060723402345998
